,ID,Name,Province,ClimateID,StationID,WMOID,TCID,LatitudeDD,LongitudeDD,Latitude,Longitude,Elevation,FirstYear,LastYear,HourlyFirstYr,HourlyLastYr,DailyFirstYr,DailyLastYr,MonthlyFirstYr,MonthlyLastYr
1105,8088,BROCKVILLE PCC,Ontario,6100971,4236,NA,NA,44.6,-75.67,443600000,-754000000,96,1965,2016,NA,NA,1965,2016,1965,2006
1106,8290,RIDEAU CANAL WOLFE LAKE,Ontario,6107119,4372,NA,NA,44.6,-76.4,443600000,-762400000,125,1954,1961,NA,NA,1954,1961,1954,1961
1107,8398,DALRYMPLE LAKE,Ontario,6111965,4438,NA,NA,44.6,-79.13,443600000,-790800000,228.6,1970,1975,NA,NA,1970,1975,1970,1975
1108,8471,ORILLIA BRAIN,Ontario,6115811,6904,NA,NA,44.6,-79.44,443610000,-792620000,250,1992,2016,NA,NA,1992,2016,1992,2006
1109,9636,COBOCONK,Ontario,6161682,5160,NA,NA,44.6,-78.77,443600000,-784600000,289.6,1970,1978,NA,NA,1970,1978,1970,1978
1110,9692,QUEENSBORO,Ontario,6166800,5193,NA,NA,44.6,-77.42,443600000,-772500000,195.1,1914,1946,NA,NA,1914,1946,1914,1946
1111,8159,HINCHINBROOKE,Ontario,6103470,4289,NA,NA,44.58,-76.68,443500000,-764100000,180.4,1961,1973,NA,NA,1961,1973,1961,1973
1112,8189,LYN,Ontario,6104723,4307,NA,NA,44.58,-75.78,443500000,-754700000,114.3,1960,1969,NA,NA,1960,1969,1960,1969
1113,8407,ELMVALE,Ontario,6112278,4443,NA,NA,44.58,-79.9,443500000,-795400000,213.4,1947,1951,NA,NA,1947,1951,1947,1951
1114,8450,MEAFORD,Ontario,6115057,4471,NA,NA,44.58,-80.58,443500000,-803500000,216.4,1899,1966,NA,NA,1899,1966,1899,1966
1115,8472,ORILLIA STP,Ontario,6115818,4481,NA,NA,44.58,-79.4,443500000,-792400000,224,1957,1965,NA,NA,1957,1965,1957,1965
1116,8478,OWEN SOUND  CLDN,Ontario,6116130,30250,NA,NA,44.58,-80.84,443505000,-805006000,314.4,NA,NA,NA,NA,NA,NA,NA,NA
1117,8479,OWEN SOUND MOE,Ontario,6116132,4486,NA,NA,44.58,-80.93,443500000,-805600000,178.9,1964,2007,NA,NA,1964,2007,1965,2006
1118,8563,WOODFORD,Ontario,6119580,7736,NA,NA,44.58,-80.75,443500000,-804500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,9629,BOBCAYGEON,Ontario,6160822,5157,NA,NA,44.58,-78.52,443500000,-783100000,248.1,1981,1985,NA,NA,1981,1985,1981,1985
1120,9644,FENELON FALLS,Ontario,6162376,5165,NA,NA,44.58,-78.75,443500000,-784500000,259.1,1981,2000,NA,NA,1981,2000,1981,2000
1121,8151,GODFREY,Ontario,6102857,4284,NA,NA,44.57,-76.63,443400000,-763800000,160,1981,2003,NA,NA,1981,2003,1981,2003
1122,8193,MALLORYTOWN GRAHAM LAKE,Ontario,6104880,4311,NA,NA,44.57,-75.88,443400000,-755300000,121.9,1961,1989,NA,NA,1961,1989,1961,1989
1123,8476,OWEN SOUND,Ontario,6116127,7722,NA,NA,44.57,-80.92,443400000,-805500000,182,NA,NA,NA,NA,NA,NA,NA,NA
1124,8477,OWEN SOUND,Ontario,6116128,4485,NA,NA,44.57,-80.92,443400000,-805500000,182,1878,1962,NA,NA,1878,1962,1879,1962
1125,8507,OWEN SOUND,Ontario,6116AK6,9044,NA,NA,44.57,-80.93,443400000,-805600000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,8537,THORNBURY ORCHARD,Ontario,6118253,4519,NA,NA,44.57,-80.48,443400000,-802900000,201.2,1965,1965,NA,NA,1965,1965,NA,NA
1127,8582,THORNBURY SLAMA,Ontario,611HBEC,4396,NA,NA,44.57,-80.49,443425032,-802907068,213.4,1968,2005,NA,NA,1968,2005,1968,2005
1128,9190,CROYDON,Ontario,6151921,4913,NA,NA,44.57,-77,443400000,-770000000,NA,1895,1908,NA,NA,1895,1908,1895,1908
1129,9631,BUCKHORN,Ontario,6161032,7957,NA,NA,44.57,-78.37,443400000,-782200000,274.3,NA,NA,NA,NA,NA,NA,NA,NA
1130,9633,BURLEIGH FALLS,Ontario,6161050,5158,NA,NA,44.57,-78.22,443400000,-781300000,243.8,1975,1994,NA,NA,1975,1994,1976,1994
1131,9660,KIRKFIELD,Ontario,6164206,7966,NA,NA,44.57,-78.98,443400000,-785900000,274.3,NA,NA,NA,NA,NA,NA,NA,NA
1132,9661,KIRKFIELD,Ontario,6164207,5174,NA,NA,44.57,-78.98,443400000,-785900000,274,1978,1980,NA,NA,1978,1980,1978,1980
1133,9716,ROSEDALE,Ontario,616PA87,5151,NA,NA,44.57,-78.78,443400000,-784700000,259.1,1975,1994,NA,NA,1975,1994,1975,1994
1134,8283,RIDEAU CANAL JONES FALLS,Ontario,6107045,4366,NA,NA,44.55,-76.23,443300000,-761400000,100.6,1954,1969,NA,NA,1954,1969,1954,1969
1135,8302,SECOND DEPOT LAKE DAM,Ontario,6107679,7691,NA,NA,44.55,-76.77,443300000,-764600000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,8430,HORSESHOE VALLEY,Ontario,6113580,4458,NA,NA,44.55,-79.67,443300000,-794000000,335.3,1966,1968,NA,NA,1966,1968,1966,1968
1137,8441,LAGOON CITY,Ontario,6114295,10911,71282,WGL,44.55,-79.22,443250000,-791300000,220.7,1994,2016,1994,2016,1994,2016,1997,2006
1138,8535,THORNBURY 3,Ontario,6118240,44987,NA,NA,44.55,-80.47,443304014,-802803060,212,2006,2016,NA,NA,2006,2016,2006,2006
1139,8536,THORNBURY MATTS MOTEL,Ontario,6118252,4518,NA,NA,44.55,-80.45,443300000,-802700000,190.5,1962,1969,NA,NA,1962,1969,1962,1969
1140,9628,BOBCAYGEON,Ontario,6160821,7956,NA,NA,44.55,-78.62,443300000,-783700000,249.3,NA,NA,NA,NA,NA,NA,NA,NA
1141,9693,STONY LAKE SANDOR FARM,Ontario,6168070,5194,NA,NA,44.55,-78.1,443300000,-780600000,243.8,1962,1966,NA,NA,1962,1966,1963,1964
1142,8371,BRECHIN,Ontario,6110958,7703,NA,NA,44.53,-79.17,443200000,-791000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,8372,BRECHIN BEACH,Ontario,611095R,4423,NA,NA,44.53,-79.2,443200000,-791200000,219.5,1985,1994,NA,NA,1985,1994,1986,1994
1144,8397,CRAIGLEITH,Ontario,6111914,7709,NA,NA,44.53,-80.32,443200000,-801900000,182.6,NA,NA,NA,NA,NA,NA,NA,NA
1145,8468,NOTTAWASAGA ISLAND,Ontario,6115718,4479,NA,NA,44.53,-80.25,443200000,-801500000,179.8,1891,1903,NA,NA,1891,1903,1891,1903
1146,8503,RAVENNA,Ontario,6116899,4499,NA,NA,44.53,-80.42,443200000,-802500000,NA,1948,1953,NA,NA,1948,1953,1948,1952
1147,9279,MADOC,Ontario,6154779,27618,NA,NA,44.53,-77.48,443200042,-772839096,222,1998,2006,NA,NA,1998,2006,1998,2006
1148,9632,BURLEIGH,Ontario,6161048,7958,NA,NA,44.53,-78.22,443200000,-781300000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,9643,FENELON FALLS,Ontario,6162375,5164,NA,NA,44.53,-78.73,443200000,-784400000,259.1,1915,1970,NA,NA,1915,1970,1915,1970
1150,8190,LYNDHURST SHAWMERE,Ontario,6104725,4308,NA,NA,44.52,-76.08,443100000,-760500000,86.9,1976,2016,NA,NA,1976,2016,1976,2006
1151,8386,CLARKSBURG,Ontario,6111546,4430,NA,NA,44.52,-80.47,443100000,-802800000,231.6,1966,1966,NA,NA,1966,1966,1966,1966
1152,8406,EDGAR,Ontario,6112233,7711,NA,NA,44.52,-79.62,443100000,-793700000,190.8,NA,NA,NA,NA,NA,NA,NA,NA
1153,8474,ORO,Ontario,6115850,4483,NA,NA,44.52,-79.58,443100000,-793500000,304.8,1964,1965,NA,NA,1964,1965,1965,1965
1154,8475,ORO WAM,Ontario,6115856,4484,NA,NA,44.52,-79.45,443100000,-792700000,221,1974,1977,NA,NA,1974,1977,1974,1977
1155,8481,PA HARDWOOD MOUNTAIN BIKE PARK,Ontario,6116201,52729,NA,Z3N,44.52,-79.59,443108900,-793524200,334.5,2014,2015,2014,2015,NA,NA,NA,NA
1156,8549,WALTERS FALLS,Ontario,6119274,4530,NA,NA,44.52,-80.73,443100000,-804400000,304.8,1983,2006,NA,NA,1983,2006,1983,2006
1157,8565,WASAGA BEACH,Ontario,6119K9K,10088,NA,NA,44.52,-80.02,443115000,-800115000,182,1988,1991,1988,1991,NA,NA,NA,NA
1158,8583,GAMEBRIDGE,Ontario,611K661,4398,NA,NA,44.52,-79.1,443100000,-790600000,236,1989,1993,NA,NA,1989,1993,1989,1993
1159,8682,TARA,Ontario,6128206,4596,NA,NA,44.52,-81.16,443110080,-810925060,230,1986,2011,NA,NA,1986,2011,1986,2006
1160,9280,MADOC,Ontario,6154780,4960,NA,NA,44.52,-77.47,443100000,-772800000,182.9,1903,1969,NA,NA,1903,1969,1904,1969
1161,9627,BOBCAYGEON,Ontario,6160820,5156,NA,NA,44.52,-78.62,443100000,-783700000,260,1986,1993,NA,NA,1986,1993,1986,1993
1162,8182,LANSDOWNE,Ontario,6104347,4304,NA,NA,44.5,-76.03,443000000,-760200000,103.6,1895,1909,NA,NA,1895,1909,1895,1909
1163,8333,TWEED,Ontario,610R00G,9968,NA,NA,44.5,-77.32,443000000,-771900000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,8390,COLLINGWOOD,Ontario,6111792,10955,71270,WCO,44.5,-80.22,443000000,-801300000,179.8,1994,2016,1994,2016,1994,2016,1997,2006
1165,8394,COLLINGWOOD SMART BROS,Ontario,6111797,4435,NA,NA,44.5,-80.25,443000000,-801500000,198.1,1965,1967,NA,NA,1965,1967,1966,1967
1166,8395,COLLINGWOOD WPCP,Ontario,6111800,4436,NA,NA,44.5,-80.22,443000000,-801300000,180,1973,1997,NA,NA,1973,1997,1973,1997
1167,8399,COLLINGWOOD,Ontario,6111P9K,9040,NA,NA,44.5,-80.2,443000000,-801200000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1168,8550,WASAGA BEACH,Ontario,6119293,4531,NA,NA,44.5,-80.05,443000000,-800300000,179.8,1972,1974,NA,NA,1972,1974,1972,1974
1169,8674,SOUTHAMPTON,Ontario,6127887,4593,NA,NA,44.5,-81.37,443000000,-812200000,185.9,1872,1982,NA,NA,1872,1982,1872,1982
1170,8676,SOUTHAMPTON TOMORI,Ontario,6127895,4594,NA,NA,44.5,-81.32,443000000,-811900000,213.4,1968,1979,NA,NA,1968,1979,1968,1979
1171,9561,TWEED,Ontario,6159010,5133,NA,NA,44.5,-77.28,443000000,-771700000,144.8,1925,1972,NA,NA,1925,1972,1925,1972
1172,9563,TWEED ONTARIO HYDRO,Ontario,6159019,5135,NA,NA,44.5,-77.32,443000000,-771900000,175,1983,1986,NA,NA,1983,1986,1983,1986
1173,9664,LINDEN VALLEY,Ontario,6164425,7968,NA,NA,44.5,-78.23,443000000,-781400000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1174,8675,SOUTHAMPTON 2,Ontario,6127890,42623,NA,NA,44.49,-81.36,442940020,-812150010,195,2004,2010,NA,NA,2004,2010,2004,2006
1175,8082,BELLROCK,Ontario,6100720,4233,NA,NA,44.48,-76.77,442900000,-764600000,146.3,1957,1978,NA,NA,1957,1978,1957,1978
1176,8253,OUTLET,Ontario,6106123,4347,NA,NA,44.48,-76.05,442900000,-760300000,91.4,1969,1970,NA,NA,1969,1970,1969,1970
1177,8389,COLLINGWOOD WX RADIO,Ontario,6111791,30195,NA,NA,44.48,-80.33,442845000,-802000000,510,NA,NA,NA,NA,NA,NA,NA,NA
1178,8391,COLLINGWOOD,Ontario,6111793,4433,NA,NA,44.48,-80.22,442900000,-801300000,182.9,1869,1974,NA,NA,1869,1974,1869,1974
1179,8393,COLLINGWOOD BLUE MTNS,Ontario,6111795,7708,NA,NA,44.48,-80.25,442900000,-801500000,507.5,NA,NA,NA,NA,NA,NA,NA,NA
1180,8518,BARRIE-ORO,Ontario,6117700,42183,71314,XBI,44.48,-79.55,442900000,-793300000,289,2003,2016,2003,2016,2003,2016,2003,2006
1181,8551,WASAGA BEACH,Ontario,6119294,4532,NA,NA,44.48,-80.05,442900000,-800300000,182.9,1978,1981,NA,NA,1978,1981,1978,1981
1182,8602,CHANTRY ISLAND,Ontario,6121352,7742,NA,NA,44.48,-81.4,442900000,-812400000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,9290,MARMORA,Ontario,6154995,4969,NA,NA,44.48,-77.7,442900000,-774200000,203.8,1981,1993,NA,NA,1981,1993,1981,1993
1184,9669,LORNEVILLE,Ontario,6164615,5180,NA,NA,44.48,-78.95,442900000,-785700000,274.3,1965,1987,NA,NA,1965,1987,1965,1987
1185,8504,RAVENNA,Ontario,6116900,4500,NA,NA,44.47,-80.42,442800000,-802500000,396.2,1965,1975,NA,NA,1965,1975,1966,1975
1186,8510,ROCKLYN,Ontario,6117169,4504,NA,NA,44.47,-80.63,442800000,-803800000,433,1989,2004,NA,NA,1989,2004,1989,2004
1187,8511,ROCKLYN,Ontario,6117170,7726,NA,NA,44.47,-80.6,442800000,-803600000,408.1,NA,NA,NA,NA,NA,NA,NA,NA
1188,8527,STAYNER,Ontario,6117999,4514,NA,NA,44.47,-80.1,442800000,-800600000,217.6,1948,1957,NA,NA,1948,1957,1948,1957
1189,8529,STAYNER MARTYN,Ontario,6117R99,4502,NA,NA,44.47,-80.08,442800000,-800500000,192,1976,1978,NA,NA,1976,1978,1976,1978
1190,8657,PORT ELGIN,Ontario,6126654,6905,NA,NA,44.47,-81.37,442800000,-812200000,204,1992,2003,NA,NA,1992,2003,1992,2003
1191,9562,TWEED,Ontario,6159011,7948,NA,NA,44.47,-77.32,442800000,-771900000,152.4,NA,NA,NA,NA,NA,NA,NA,NA
1192,9662,LAKEFIELD,Ontario,6164297,5175,NA,NA,44.47,-78.23,442800000,-781400000,236,1874,1990,NA,NA,1874,1990,1874,1990
1193,9698,WARSAW CAVES,Ontario,6169291,7990,NA,NA,44.46,-78.13,442750000,-780750000,230,NA,NA,NA,NA,NA,NA,NA,NA
1194,9717,WARSAW,Ontario,616RKR0,6912,NA,NA,44.46,-78.13,442746068,-780748036,230,1991,2008,NA,NA,1991,2008,1991,2006
1195,8194,MALLORYTOWN LANDING,Ontario,6104882,4312,NA,NA,44.45,-75.87,442700000,-755200000,83.8,1977,1991,NA,NA,1977,1991,1978,1991
1196,8392,COLLINGWOOD A,Ontario,6111794,4434,NA,NA,44.45,-80.17,442700000,-801000000,220.7,1970,1971,NA,NA,1970,1971,1970,1971
1197,8452,MIDHURST,Ontario,6115099,4473,NA,NA,44.45,-79.77,442700000,-794600000,225.6,1947,1996,NA,NA,1947,1996,1947,1996
1198,8157,HARTINGTON IHD,Ontario,6103367,4287,NA,NA,44.43,-76.69,442541028,-764125086,160,1967,2016,NA,NA,1967,2016,1968,2006
1199,8530,STAYNER 2,Ontario,6118000,4515,NA,NA,44.43,-80.08,442600000,-800500000,198.1,1955,1959,NA,NA,1955,1959,1955,1959
1200,9652,HARTLEY,Ontario,6163360,31011,NA,NA,44.43,-78.9,442600000,-785400000,290,2001,2008,NA,NA,2001,2008,2001,2006
1201,8154,GRENADIER ISLAND,Ontario,6103024,10903,71281,WGH,44.42,-75.85,442500000,-755100000,82,1994,2014,1994,2014,1994,2011,1997,2006
1202,8289,RIDEAU CANAL UPP BREWERS,Ontario,6107105,4371,NA,NA,44.42,-76.32,442500000,-761900000,99.1,1954,1969,NA,NA,1954,1967,1954,1969
1203,8354,BEAVERTON,Ontario,6110633,4411,NA,NA,44.42,-79.15,442500000,-790900000,230.1,1948,1959,NA,NA,1948,1959,1948,1959
1204,8457,MINESING,Ontario,6115205,7718,NA,NA,44.42,-79.83,442500000,-795000000,189,NA,NA,NA,NA,NA,NA,NA,NA
1205,9242,HAVELOCK,Ontario,6153380,52558,NA,NA,44.42,-77.93,442500000,-775600000,217,2013,2013,NA,NA,2013,2013,NA,NA
1206,8155,HARROWSMITH,Ontario,6103365,7670,NA,NA,44.4,-76.67,442400000,-764000000,149.7,NA,NA,NA,NA,NA,NA,NA,NA
1207,8183,LANSDOWNE,Ontario,6104348,4305,NA,NA,44.4,-76,442400000,-760000000,102.1,1965,1967,NA,NA,1965,1967,1965,1967
1208,8313,SYDENHAM,Ontario,6108195,4389,NA,NA,44.4,-76.58,442400000,-763500000,133.2,1903,1917,NA,NA,1903,1917,1903,1917
1209,8344,BARRIE,Ontario,6110549,4406,NA,NA,44.4,-79.68,442400000,-794100000,228.6,1866,1958,NA,NA,1866,1958,1866,1958
1210,8385,CHATSWORTH,Ontario,6111467,4429,NA,NA,44.4,-80.91,442342054,-805420008,305,1952,2013,NA,NA,1952,2013,1953,2006
1211,8446,MARKDALE,Ontario,6114978,4470,NA,NA,44.4,-80.68,442400000,-804100000,426.7,1965,1968,NA,NA,1965,1968,1965,1968
1212,8516,SHANTY BAY,Ontario,6117684,4509,NA,NA,44.4,-79.63,442358050,-793758074,250,1973,2016,NA,NA,1973,2016,1973,2006
1213,8575,MAPLE GROVE,Ontario,611DR50,4395,NA,NA,44.4,-80.37,442400000,-802200000,495.3,1985,1991,NA,NA,1985,1991,1985,1991
1214,9167,CENTREVILLE,Ontario,6151309,4898,NA,NA,44.4,-76.91,442412090,-765428092,150,1985,2016,NA,NA,1985,2016,1986,2006
1215,9674,NORTH DOURO,Ontario,6165707,7970,NA,NA,44.4,-78.22,442400000,-781300000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,9701,WOODVILLE,Ontario,6169647,5197,NA,NA,44.4,-78.98,442400000,-785900000,283.5,1987,2000,NA,NA,1987,2000,1987,2000
1217,9702,WOODVILLE,Ontario,6169648,5198,NA,NA,44.4,-78.9,442400000,-785400000,281.9,1981,1982,NA,NA,1981,1982,1981,1982
1218,8348,BARRIE LANDFILL,Ontario,6110556,50048,NA,NA,44.39,-79.74,442307000,-794410000,305,2011,2016,NA,NA,2011,2016,NA,NA
1219,8156,HARROWSMITH BRACKEN,Ontario,6103366,4286,NA,NA,44.38,-76.7,442300000,-764200000,145.1,1978,1983,NA,NA,1978,1983,1978,1983
1220,8346,BARRIE (AUT),Ontario,6110552,7697,NA,WCU,44.38,-79.78,442300000,-794700000,295,1992,2003,1994,2003,1992,2003,NA,NA
1221,8349,BARRIE WPCC,Ontario,6110557,4408,NA,NA,44.38,-79.69,442233012,-794123010,221,1968,2009,NA,NA,1968,2009,1968,2006
1222,8439,KIMBERLEY,Ontario,6114126,4465,NA,NA,44.38,-80.53,442300000,-803200000,236.2,1968,1968,NA,NA,1968,1968,1968,1968
1223,8644,NORTH BRUCE,Ontario,6125705,4579,NA,NA,44.38,-81.42,442300000,-812500000,213.4,1888,1922,NA,NA,1888,1922,1888,1922
1224,9240,HAROLD WILDWOOD,Ontario,6153357,4940,NA,NA,44.38,-77.55,442300000,-773300000,161.5,1983,1993,NA,NA,1983,1993,1983,1993
1225,9254,IVANHOE,Ontario,6153843,4949,NA,NA,44.38,-77.52,442300000,-773100000,175,1978,1981,NA,NA,1978,1981,1978,1981
1226,9642,ENNISMORE,Ontario,6162328,5163,NA,NA,44.38,-78.45,442300000,-782700000,NA,1882,1910,NA,NA,1882,1910,1882,1910
1227,9676,NORWOOD,Ontario,6165716,5183,NA,NA,44.38,-77.97,442300000,-775800000,213.4,1875,1980,NA,NA,1875,1980,1875,1980
1228,8096,CATARAQUI TS,Ontario,6101265,4242,NA,NA,44.37,-76.62,442200000,-763700000,144.8,1960,1995,NA,NA,1960,1995,1960,1995
1229,8526,STAYNER,Ontario,6117998,4513,NA,NA,44.37,-80.08,442200000,-800500000,292.6,1969,1970,NA,NA,1969,1970,1969,1970
1230,9656,HEALEY FALLS,Ontario,6163400,7965,NA,NA,44.37,-77.78,442200000,-774700000,188.7,NA,NA,NA,NA,NA,NA,NA,NA
1231,9690,PETERBOROUGH TRENT U,Ontario,6166455,5192,NA,NA,44.37,-78.3,442200000,-781800000,198.1,1968,2012,NA,NA,1968,2012,1968,2006
1232,9050,NEGROCREEK,Ontario,6145600,48088,71991,NA,44.36,-80.86,442143002,-805132399,315,NA,NA,NA,NA,NA,NA,NA,NA
1233,8347,BARRIE CKVR,Ontario,6110555,4407,NA,NA,44.35,-79.7,442100000,-794200000,312.4,1960,1961,NA,NA,1960,1961,1960,1961
1234,8383,CANNINGTON,Ontario,6111170,7706,NA,NA,44.35,-79.03,442100000,-790200000,261.8,NA,NA,NA,NA,NA,NA,NA,NA
1235,8411,ESSA ONT HYDRO,Ontario,6112340,4445,NA,NA,44.35,-79.82,442100000,-794900000,216.4,1958,2001,NA,NA,1958,2001,1958,2001
1236,8519,SINGHAMPTON,Ontario,6117750,4510,NA,NA,44.35,-80.25,442100000,-801500000,497,1985,1988,NA,NA,1985,1988,1985,1988
1237,8591,BAIE DU DORE,Ontario,6120444,7740,NA,NA,44.35,-81.55,442100000,-813300000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,9665,LINDSAY,Ontario,6164430,5176,NA,NA,44.35,-78.75,442100000,-784500000,266.7,1880,1971,NA,NA,1880,1971,1880,1971
1239,9666,LINDSAY FILTRATION PLANT,Ontario,6164432,5177,NA,NA,44.35,-78.73,442100000,-784400000,251.5,1964,1990,NA,NA,1964,1990,1965,1990
1240,9675,NORWOOD,Ontario,6165715,27613,NA,NA,44.35,-78,442100000,-780000000,207,1998,2002,NA,NA,1998,2002,1998,2002
1241,9691,PETERBOROUGH TRENT U,Ontario,6166456,43763,71672,TPQ,44.35,-78.3,442100000,-781800000,216,2005,2016,2005,2016,2005,2016,2006,2006
1242,8648,PAISLEY  WX RADIO,Ontario,6126209,30201,NA,NA,44.34,-81.25,442014000,-811443000,259,NA,NA,NA,NA,NA,NA,NA,NA
1243,9667,LINDSAY FROST,Ontario,6164433,5178,NA,NA,44.34,-78.74,442018072,-784425002,262.1,1974,2010,NA,NA,1974,2010,1974,2006
1244,8145,GLENBURNIE,Ontario,6102808,4278,NA,NA,44.33,-76.5,442000000,-763000000,114.3,1972,1999,NA,NA,1972,1999,1972,1999
1245,8412,EUGENIA,Ontario,6112350,4446,NA,NA,44.33,-80.55,442000000,-803300000,274.3,1916,1969,NA,NA,1916,1969,1916,1969
1246,8492,PEFFERLAW,Ontario,6116309,4492,NA,NA,44.33,-79.22,442000000,-791300000,219.5,1971,1972,NA,NA,1971,1972,1971,1972
1247,8531,STROUD LEONARDS BEACH,Ontario,6118142,4516,NA,NA,44.33,-79.53,442000000,-793200000,221,1971,1974,NA,NA,1971,1974,1971,1974
1248,8598,BRUCE ONTARIO HYDRO,Ontario,61210K7,4546,NA,NA,44.33,-81.58,442000000,-813500000,179.8,1971,1977,NA,NA,1971,1977,1971,1977
1249,8614,DOUGLAS POINT,Ontario,6122078,4558,NA,NA,44.33,-81.6,442000000,-813600000,179.8,1961,1965,NA,NA,1961,1965,1961,1965
1250,8615,DOUGLAS POINT,Ontario,6122079,4559,NA,NA,44.33,-81.6,442000000,-813600000,179.8,1965,1971,NA,NA,1965,1971,1965,1971
1251,8616,DOUGLAS POINT AP STN A,Ontario,612207H,7744,NA,NA,44.33,-81.6,442000000,-813600000,179.8,NA,NA,NA,NA,NA,NA,NA,NA
1252,9679,OTONABEE,Ontario,6165880,5184,NA,NA,44.33,-78.3,442000000,-781800000,205.4,1895,1911,NA,NA,1895,1911,1895,1911
1253,9685,PETERBOROUGH CHEX,Ontario,6166425,5187,NA,NA,44.33,-78.3,442000000,-781800000,243.8,1960,1961,NA,NA,1960,1961,1960,1961
1254,9687,PETERBOROUGH ONT HYDRO,Ontario,6166443,5189,NA,NA,44.33,-78.32,442000000,-781900000,207.3,1949,1965,NA,NA,1949,1965,1949,1965
1255,8144,GANANOQUE,Ontario,6102662,4277,NA,NA,44.32,-76.2,441900000,-761200000,79.2,1969,1969,NA,NA,1969,1969,1969,1969
1256,8337,ANGUS,Ontario,6110270,4403,NA,NA,44.32,-79.87,441900000,-795200000,191.1,1930,1965,NA,NA,1930,1965,1930,1965
1257,8370,BRAMLEY,Ontario,6110908,7702,NA,NA,44.32,-79.6,441900000,-793600000,270.1,NA,NA,NA,NA,NA,NA,NA,NA
1258,8382,CAMP BORDEN A,Ontario,6111145,4427,NA,NA,44.32,-79.9,441900000,-795400000,233.2,1926,1945,NA,NA,1926,1945,1926,1945
1259,8426,HOLLY,Ontario,6113479,4454,NA,NA,44.32,-79.72,441900000,-794300000,301.8,1970,1971,NA,NA,1970,1971,1970,1971
1260,8445,MARKDALE,Ontario,6114977,4469,NA,NA,44.32,-80.63,441900000,-803800000,426.7,1969,1969,NA,NA,1969,1969,1969,1969
1261,8491,PEFFERLAW,Ontario,6116308,4491,NA,NA,44.32,-79.22,441900000,-791300000,228.6,1948,1959,NA,NA,1948,1959,1948,1959
1262,8534,SUTTON WEST,Ontario,6118187,4517,NA,NA,44.32,-79.3,441900000,-791800000,137.2,1871,1908,NA,NA,1871,1908,1871,1908
1263,9314,NEWBURGH,Ontario,6155581,7922,NA,NA,44.32,-76.87,441900000,-765200000,107.3,NA,NA,NA,NA,NA,NA,NA,NA
1264,9427,STIRLING,Ontario,6158050,5043,NA,NA,44.32,-77.63,441900000,-773800000,138.7,1940,1968,1953,1968,1940,1968,1940,1968
1265,9658,JERMYN,Ontario,6163872,5172,NA,NA,44.32,-78.17,441900000,-781000000,NA,1895,1905,NA,NA,1895,1905,1895,1905
1266,9686,PETERBOROUGH DOBBIN TS,Ontario,6166428,5188,NA,NA,44.32,-78.4,441900000,-782400000,243.8,1965,1994,NA,NA,1965,1994,1965,1994
1267,8275,RED HORSE ROCK,Ontario,6106935,7689,NA,NA,44.3,-76.18,441800000,-761100000,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,8375,BORDEN STP,Ontario,6110HK7,4399,NA,NA,44.3,-79.9,441800000,-795400000,201.2,1985,1992,NA,NA,1985,1992,1985,1992
1269,8533,SUTTON,Ontario,6118185,7732,NA,NA,44.3,-79.37,441800000,-792200000,231,NA,NA,NA,NA,NA,NA,NA,NA
1270,9161,CAMPBELLFORD,Ontario,6151137,4892,NA,NA,44.3,-77.8,441800000,-774800000,146.3,1915,1997,NA,NA,1915,1997,1915,1997
1271,9426,STIRLING,Ontario,6158049,7928,NA,NA,44.3,-77.55,441800000,-773300000,123.7,NA,NA,NA,NA,NA,NA,NA,NA
1272,9654,HASTINGS,Ontario,6163380,7963,NA,NA,44.3,-77.95,441800000,-775700000,188.7,NA,NA,NA,NA,NA,NA,NA,NA
1273,9677,OMEMEE  WX RADIO,Ontario,6165775,30216,NA,NA,44.3,-78.5,441752000,-783010000,320,NA,NA,NA,NA,NA,NA,NA,NA
1274,8166,KINGSTON  WX RADIO,Ontario,6104144,30214,NA,NA,44.29,-76.48,441711000,-762839000,131,NA,NA,NA,NA,NA,NA,NA,NA
1275,9428,STIRLING,Ontario,6158051,27615,NA,NA,44.29,-77.55,441735094,-773317082,130,1998,2007,NA,NA,1998,2007,1998,2006
1276,9429,STIRLING,Ontario,6158052,46387,NA,NA,44.29,-77.55,441735094,-773317082,130,2007,2016,NA,NA,2007,2016,NA,NA
1277,8338,ANGUS CAMPHILL,Ontario,6110275,27001,NA,NA,44.28,-79.85,441700000,-795100000,212,1994,1997,NA,NA,1994,1997,1994,1997
1278,8538,THORNTON,Ontario,6118258,4520,NA,NA,44.28,-79.68,441700000,-794100000,300.2,1973,1974,NA,NA,1973,1974,1973,1974
